0.0000000000,0.0594309651,-0.3612689627,0.0693079608,-2.0168873940,0.0245704862,1.6563824156,-0.6688860270,0.4388534079,0.0638657342,0.4400386532
0.0100000000,0.0594309651,-0.3612689627,0.0693079608,-2.0168873940,0.0245704862,1.6563824156,-0.6688860270,0.4388534079,0.0638657342,0.4400386532
0.0200000000,0.0594309651,-0.3612689627,0.0693079608,-2.0168873940,0.0245704862,1.6563824156,-0.6688860270,0.4388534079,0.0638657342,0.4400386532
0.0300000000,0.0594309651,-0.3612689627,0.0693079608,-2.0168873940,0.0245704862,1.6563824156,-0.6688860270,0.4388534079,0.0638657342,0.4400386532
0.0400000000,0.0594485899,-0.3612461693,0.0693415596,-2.0168916281,0.0245812365,1.6564116932,-0.6688402822,0.4388591463,0.0638922237,0.4400286883
0.0500000000,0.0594783420,-0.3611675110,0.0694012231,-2.0168579973,0.0245975525,1.6564599153,-0.6687593358,0.4388814234,0.0639395834,0.4400134368
0.0600000000,0.0595151275,-0.3610186324,0.0694787135,-2.0167602240,0.0246154338,1.6565142129,-0.6686544361,0.4389249550,0.0640015522,0.4399980749
0.0700000000,0.0595531986,-0.3608148766,0.0695624103,-2.0166008153,0.0246318260,1.6565611997,-0.6685412153,0.4389852000,0.0640689920,0.4399871545
0.0800000000,0.0595934458,-0.3605615116,0.0696535295,-2.0163847085,0.0246475379,1.6566006901,-0.6684179189,0.4390603281,0.0641428236,0.4399806038
0.0900000000,0.0596367384,-0.3602650405,0.0697531888,-2.0161203595,0.0246633822,1.6566348017,-0.6682829825,0.4391482395,0.0642238474,0.4399774200
0.1000000000,0.0596824558,-0.3599423025,0.0698590672,-2.0158275283,0.0246796579,1.6566666528,-0.6681395484,0.4392438967,0.0643100629,0.4399759087
0.1100000000,0.0597319596,-0.3595897116,0.0699739026,-2.0155056825,0.0246970709,1.6566994415,-0.6679839210,0.4393483610,0.0644036329,0.4399749743
0.1200000000,0.0597855673,-0.3592064950,0.0700983263,-2.0151548888,0.0247157680,1.6567340419,-0.6678152443,0.4394618641,0.0645050580,0.4399743011
0.1300000000,0.0598432811,-0.3587929638,0.0702323144,-2.0147756153,0.0247357380,1.6567706164,-0.6676335425,0.4395843130,0.0646143206,0.4399738068
0.1400000000,0.0599050196,-0.3583498096,0.0703756634,-2.0143685379,0.0247569315,1.6568091484,-0.6674390809,0.4397154996,0.0647312603,0.4399734640
0.1500000000,0.0599696115,-0.3578891293,0.0705253793,-2.0139464920,0.0247791039,1.6568504394,-0.6672359222,0.4398518588,0.0648534122,0.4399725998
