0.0000000000,0.0589158378,-0.3603978698,0.0684363398,-2.0161233500,0.0242061665,1.6564688860,-0.6701059661,0.4392311807,0.0631927862,0.4400375751
0.0100000000,0.0589158378,-0.3603978698,0.0684363398,-2.0161233500,0.0242061665,1.6564688860,-0.6701059661,0.4392311807,0.0631927862,0.4400375751
0.0200000000,0.0589190213,-0.3604056756,0.0684415735,-2.0161343374,0.0242085433,1.6564724034,-0.6700987160,0.4392283252,0.0631967879,0.4400360209
0.0300000000,0.0589275511,-0.3604150189,0.0684563828,-2.0161511141,0.0242144745,1.6564806485,-0.6700782631,0.4392242801,0.0632082682,0.4400326724
0.0400000000,0.0589525932,-0.3604185526,0.0685015390,-2.0161745277,0.0242308861,1.6565026462,-0.6700160465,0.4392198425,0.0632435325,0.4400243974
0.0500000000,0.0589849518,-0.3603983722,0.0685616423,-2.0161775194,0.0242510182,1.6565282320,-0.6699333757,0.4392217705,0.0632907157,0.4400155068
0.0600000000,0.0590291340,-0.3603441211,0.0686455957,-2.0161507271,0.0242773322,1.6565585841,-0.6698180071,0.4392325777,0.0633568874,0.4400058773
0.0700000000,0.0590825661,-0.3602522481,0.0687489684,-2.0160862124,0.0243079974,1.6565889995,-0.6696760060,0.4392535854,0.0634386386,0.4399973711
0.0800000000,0.0591399890,-0.3601326584,0.0688614943,-2.0159899079,0.0243400618,1.6566152136,-0.6695214219,0.4392823845,0.0635278748,0.4399912923
0.0900000000,0.0592028608,-0.3599871953,0.0689856862,-2.0158647505,0.0243745343,1.6566384543,-0.6693507729,0.4393181897,0.0636265447,0.4399871253
0.1000000000,0.0592718506,-0.3598179545,0.0691226151,-2.0157138687,0.0244119131,1.6566598360,-0.6691625761,0.4393602709,0.0637354601,0.4399843830
0.1100000000,0.0593471676,-0.3596269207,0.0692725238,-2.0155401214,0.0244523976,1.6566802867,-0.6689564934,0.4394080073,0.0638547880,0.4399826524
0.1200000000,0.0594287930,-0.3594157826,0.0694352607,-2.0153458755,0.0244960296,1.6567005200,-0.6687327316,0.4394609013,0.0639843921,0.4399816108
0.1300000000,0.0595166127,-0.3591858835,0.0696105238,-2.0151329616,0.0245427758,1.6567210458,-0.6684917034,0.4395185707,0.0641240234,0.4399810226
0.1400000000,0.0596078490,-0.3589473278,0.0697925571,-2.0149121537,0.0245912937,1.6567425128,-0.6682413230,0.4395783684,0.0642690796,0.4399803446
0.1500000000,0.0597070934,-0.3586862689,0.0699906725,-2.0146699623,0.0246438813,1.6567653892,-0.6679687837,0.4396438349,0.0644269829,0.4399798025
0.1600000000,0.0598126607,-0.3584063717,0.0702015494,-2.0144094045,0.0246996001,1.6567889556,-0.6676786387,0.4397140751,0.0645951072,0.4399795531
0.1700000000,0.0599214355,-0.3581186822,0.0704187495,-2.0141420568,0.0247569449,1.6568137108,-0.6673797403,0.4397862024,0.0647683075,0.4399790849
0.1800000000,0.0600378131,-0.3578090790,0.0706512468,-2.0138537778,0.0248180553,1.6568397204,-0.6670597366,0.4398638501,0.0649537497,0.4399787776
0.1900000000,0.0601574816,-0.3574911079,0.0708902549,-2.0135580821,0.0248807817,1.6568668661,-0.6667307082,0.4399435330,0.0651444279,0.4399782800
0.2000000000,0.0602845567,-0.3571511130,0.0711442060,-2.0132411161,0.0249470929,1.6568950207,-0.6663810414,0.4400287734,0.0653470835,0.4399780273
0.2100000000,0.0604146548,-0.3568033210,0.0714041354,-2.0129172327,0.0250148368,1.6569242313,-0.6660230671,0.4401158986,0.0655545615,0.4399775896
0.2200000000,0.0605518587,-0.3564339192,0.0716784264,-2.0125723399,0.0250859395,1.6569542833,-0.6656452338,0.4402084766,0.0657735695,0.4399774357
0.2300000000,0.0606918242,-0.3560574175,0.0719581659,-2.0122212223,0.0251583009,1.6569853821,-0.6652598065,0.4403027519,0.0659969870,0.4399770716
0.2400000000,0.0608385765,-0.3556598435,0.0722516435,-2.0118495115,0.0252337880,1.6570171879,-0.6648553573,0.4404023411,0.0662314529,0.4399770140
0.2500000000,0.0609878494,-0.3552558323,0.0725500791,-2.0114722504,0.0253103710,1.6570500483,-0.6644439741,0.4405034485,0.0664699461,0.4399767156
0.2600000000,0.0611412244,-0.3548408658,0.0728566585,-2.0110852442,0.0253888146,1.6570843336,-0.6640212646,0.4406072109,0.0667150094,0.4399761597
0.2700000000,0.0613012623,-0.3544039365,0.0731768054,-2.0106763384,0.0254701776,1.6571188848,-0.6635797336,0.4407165337,0.0669710162,0.4399760814
